Id,ActivityHour,Calories
4702921684,5/11/16 2:00,86
4702921684,5/11/16 3:00,85
4702921684,5/11/16 4:00,85
4702921684,5/11/16 5:00,94
4702921684,5/11/16 6:00,162
4702921684,5/11/16 7:00,92
4702921684,5/11/16 8:00,198
4702921684,5/11/16 9:00,100
4702921684,5/11/16 10:00,106
4702921684,5/11/16 11:00,116
4702921684,5/11/16 12:00,106
4702921684,5/11/16 13:00,111
4702921684,5/11/16 14:00,132
4702921684,5/11/16 15:00,102
4702921684,5/11/16 16:00,183
4702921684,5/11/16 17:00,158
4702921684,5/11/16 18:00,292
4702921684,5/11/16 19:00,138
4702921684,5/11/16 20:00,122
4702921684,5/11/16 21:00,206
4702921684,5/11/16 22:00,141
4702921684,5/11/16 23:00,85
4702921684,5/12/16 0:00,85
4702921684,5/12/16 1:00,88
4702921684,5/12/16 2:00,85
4702921684,5/12/16 3:00,86
4702921684,5/12/16 4:00,87
4702921684,5/12/16 5:00,85
4702921684,5/12/16 6:00,164
4702921684,5/12/16 7:00,110
4702921684,5/12/16 8:00,103
4702921684,5/12/16 9:00,164
4702921684,5/12/16 10:00,163
5553957443,4/12/16 0:00,56
5553957443,4/12/16 1:00,55
5553957443,4/12/16 2:00,56
5553957443,4/12/16 3:00,55
5553957443,4/12/16 4:00,56
5553957443,4/12/16 5:00,55
5553957443,4/12/16 6:00,82
5553957443,4/12/16 7:00,157
5553957443,4/12/16 8:00,109
5553957443,4/12/16 9:00,61
5553957443,4/12/16 10:00,61
5553957443,4/12/16 11:00,60
5553957443,4/12/16 12:00,92
5553957443,4/12/16 13:00,85
5553957443,4/12/16 14:00,57
5553957443,4/12/16 15:00,61
5553957443,4/12/16 16:00,157
5553957443,4/12/16 17:00,123
5553957443,4/12/16 18:00,93
5553957443,4/12/16 19:00,101
5553957443,4/12/16 20:00,90
5553957443,4/12/16 21:00,104
5553957443,4/12/16 22:00,89
5553957443,4/12/16 23:00,111
5553957443,4/13/16 0:00,60
5553957443,4/13/16 1:00,55
5553957443,4/13/16 2:00,55
5553957443,4/13/16 3:00,55
5553957443,4/13/16 4:00,56
5553957443,4/13/16 5:00,55
5553957443,4/13/16 6:00,55
5553957443,4/13/16 7:00,55
5553957443,4/13/16 8:00,67
5553957443,4/13/16 9:00,67
5553957443,4/13/16 10:00,74
5553957443,4/13/16 11:00,60
5553957443,4/13/16 12:00,64
5553957443,4/13/16 13:00,63
5553957443,4/13/16 14:00,61
5553957443,4/13/16 15:00,98
5553957443,4/13/16 16:00,86
5553957443,4/13/16 17:00,80
5553957443,4/13/16 18:00,73
5553957443,4/13/16 19:00,122
5553957443,4/13/16 20:00,129
5553957443,4/13/16 21:00,90
5553957443,4/13/16 22:00,83
5553957443,4/13/16 23:00,55
5553957443,4/14/16 0:00,57
5553957443,4/14/16 1:00,57
5553957443,4/14/16 2:00,58
5553957443,4/14/16 3:00,58
5553957443,4/14/16 4:00,57
5553957443,4/14/16 5:00,69
5553957443,4/14/16 6:00,142
5553957443,4/14/16 7:00,155
5553957443,4/14/16 8:00,57
5553957443,4/14/16 9:00,56
5553957443,4/14/16 10:00,63
5553957443,4/14/16 11:00,56
5553957443,4/14/16 12:00,62
5553957443,4/14/16 13:00,85
5553957443,4/14/16 14:00,248
5553957443,4/14/16 15:00,77
5553957443,4/14/16 16:00,136
5553957443,4/14/16 17:00,304
5553957443,4/14/16 18:00,77
5553957443,4/14/16 19:00,72
5553957443,4/14/16 20:00,102
5553957443,4/14/16 21:00,138
5553957443,4/14/16 22:00,80
5553957443,4/14/16 23:00,60
5553957443,4/15/16 0:00,56
5553957443,4/15/16 1:00,55
5553957443,4/15/16 2:00,55
5553957443,4/15/16 3:00,57
5553957443,4/15/16 4:00,55
5553957443,4/15/16 5:00,57
5553957443,4/15/16 6:00,124
5553957443,4/15/16 7:00,132
5553957443,4/15/16 8:00,64
5553957443,4/15/16 9:00,64
5553957443,4/15/16 10:00,180
5553957443,4/15/16 11:00,144
5553957443,4/15/16 12:00,95
5553957443,4/15/16 13:00,58
5553957443,4/15/16 14:00,217
5553957443,4/15/16 15:00,77
5553957443,4/15/16 16:00,202
5553957443,4/15/16 17:00,111
5553957443,4/15/16 18:00,103
5553957443,4/15/16 19:00,82
5553957443,4/15/16 20:00,55
5553957443,4/15/16 21:00,71
5553957443,4/15/16 22:00,84
5553957443,4/15/16 23:00,57
5553957443,4/16/16 0:00,55
5553957443,4/16/16 1:00,57
5553957443,4/16/16 2:00,56
5553957443,4/16/16 3:00,57
5553957443,4/16/16 4:00,58
5553957443,4/16/16 5:00,57
5553957443,4/16/16 6:00,57
5553957443,4/16/16 7:00,56
5553957443,4/16/16 8:00,55
5553957443,4/16/16 9:00,62
5553957443,4/16/16 10:00,94
5553957443,4/16/16 11:00,59
5553957443,4/16/16 12:00,59
5553957443,4/16/16 13:00,81
5553957443,4/16/16 14:00,104
5553957443,4/16/16 15:00,103
5553957443,4/16/16 16:00,125
5553957443,4/16/16 17:00,124
5553957443,4/16/16 18:00,88
5553957443,4/16/16 19:00,93
5553957443,4/16/16 20:00,99
5553957443,4/16/16 21:00,74
5553957443,4/16/16 22:00,79
5553957443,4/16/16 23:00,78
5553957443,4/17/16 0:00,61
5553957443,4/17/16 1:00,87
5553957443,4/17/16 2:00,72
5553957443,4/17/16 3:00,55
5553957443,4/17/16 4:00,55
5553957443,4/17/16 5:00,59
5553957443,4/17/16 6:00,55
5553957443,4/17/16 7:00,56
5553957443,4/17/16 8:00,55
5553957443,4/17/16 9:00,59
5553957443,4/17/16 10:00,55
5553957443,4/17/16 11:00,55
5553957443,4/17/16 12:00,55
5553957443,4/17/16 13:00,55
5553957443,4/17/16 14:00,55
5553957443,4/17/16 15:00,55
5553957443,4/17/16 16:00,55
5553957443,4/17/16 17:00,55
5553957443,4/17/16 18:00,55
5553957443,4/17/16 19:00,55
5553957443,4/17/16 20:00,55
5553957443,4/17/16 21:00,55
5553957443,4/17/16 22:00,66
5553957443,4/17/16 23:00,58
5553957443,4/18/16 0:00,55
5553957443,4/18/16 1:00,55
5553957443,4/18/16 2:00,55
5553957443,4/18/16 3:00,57
5553957443,4/18/16 4:00,56
5553957443,4/18/16 5:00,56
5553957443,4/18/16 6:00,65
5553957443,4/18/16 7:00,71
5553957443,4/18/16 8:00,57
5553957443,4/18/16 9:00,63
5553957443,4/18/16 10:00,86
5553957443,4/18/16 11:00,90
5553957443,4/18/16 12:00,96
5553957443,4/18/16 13:00,66
5553957443,4/18/16 14:00,56
5553957443,4/18/16 15:00,98
5553957443,4/18/16 16:00,61
5553957443,4/18/16 17:00,109
5553957443,4/18/16 18:00,82
5553957443,4/18/16 19:00,55
5553957443,4/18/16 20:00,99
5553957443,4/18/16 21:00,84
5553957443,4/18/16 22:00,56
5553957443,4/18/16 23:00,55
5553957443,4/19/16 0:00,55
5553957443,4/19/16 1:00,56
5553957443,4/19/16 2:00,65
5553957443,4/19/16 3:00,55
5553957443,4/19/16 4:00,57
5553957443,4/19/16 5:00,56
5553957443,4/19/16 6:00,112
5553957443,4/19/16 7:00,153
5553957443,4/19/16 8:00,100
5553957443,4/19/16 9:00,69
5553957443,4/19/16 10:00,57
5553957443,4/19/16 11:00,59
5553957443,4/19/16 12:00,164
5553957443,4/19/16 13:00,163
5553957443,4/19/16 14:00,58
5553957443,4/19/16 15:00,244
5553957443,4/19/16 16:00,113
5553957443,4/19/16 17:00,174
5553957443,4/19/16 18:00,98
5553957443,4/19/16 19:00,84
5553957443,4/19/16 20:00,70
5553957443,4/19/16 21:00,99
5553957443,4/19/16 22:00,69
5553957443,4/19/16 23:00,55
5553957443,4/20/16 0:00,55
5553957443,4/20/16 1:00,57
5553957443,4/20/16 2:00,58
5553957443,4/20/16 3:00,55
5553957443,4/20/16 4:00,58
5553957443,4/20/16 5:00,57
5553957443,4/20/16 6:00,63
5553957443,4/20/16 7:00,55
5553957443,4/20/16 8:00,58
5553957443,4/20/16 9:00,55
5553957443,4/20/16 10:00,65
5553957443,4/20/16 11:00,65
5553957443,4/20/16 12:00,90
5553957443,4/20/16 13:00,96
5553957443,4/20/16 14:00,71
5553957443,4/20/16 15:00,61
5553957443,4/20/16 16:00,65
5553957443,4/20/16 17:00,64
5553957443,4/20/16 18:00,58
5553957443,4/20/16 19:00,62
5553957443,4/20/16 20:00,90
5553957443,4/20/16 21:00,76
5553957443,4/20/16 22:00,80
5553957443,4/20/16 23:00,57
5553957443,4/21/16 0:00,55
5553957443,4/21/16 1:00,55
5553957443,4/21/16 2:00,65
5553957443,4/21/16 3:00,56
5553957443,4/21/16 4:00,55
5553957443,4/21/16 5:00,58
5553957443,4/21/16 6:00,94
5553957443,4/21/16 7:00,96
5553957443,4/21/16 8:00,138
5553957443,4/21/16 9:00,62
5553957443,4/21/16 10:00,58
5553957443,4/21/16 11:00,67
5553957443,4/21/16 12:00,75
5553957443,4/21/16 13:00,70
5553957443,4/21/16 14:00,58
5553957443,4/21/16 15:00,56
5553957443,4/21/16 16:00,56
5553957443,4/21/16 17:00,234
5553957443,4/21/16 18:00,204
5553957443,4/21/16 19:00,102
5553957443,4/21/16 20:00,59
5553957443,4/21/16 21:00,135
5553957443,4/21/16 22:00,61
5553957443,4/21/16 23:00,98
5553957443,4/22/16 0:00,55
5553957443,4/22/16 1:00,56
5553957443,4/22/16 2:00,57
5553957443,4/22/16 3:00,55
5553957443,4/22/16 4:00,55
5553957443,4/22/16 5:00,69
5553957443,4/22/16 6:00,138
5553957443,4/22/16 7:00,133
5553957443,4/22/16 8:00,72
5553957443,4/22/16 9:00,72
5553957443,4/22/16 10:00,62
5553957443,4/22/16 11:00,62
5553957443,4/22/16 12:00,78
5553957443,4/22/16 13:00,80
5553957443,4/22/16 14:00,87
5553957443,4/22/16 15:00,132
5553957443,4/22/16 16:00,197
5553957443,4/22/16 17:00,86
5553957443,4/22/16 18:00,90
5553957443,4/22/16 19:00,133
5553957443,4/22/16 20:00,86
5553957443,4/22/16 21:00,104
5553957443,4/22/16 22:00,67
5553957443,4/22/16 23:00,79
5553957443,4/23/16 0:00,82
5553957443,4/23/16 1:00,58
5553957443,4/23/16 2:00,56
5553957443,4/23/16 3:00,56
5553957443,4/23/16 4:00,56
5553957443,4/23/16 5:00,60
5553957443,4/23/16 6:00,57
5553957443,4/23/16 7:00,56
5553957443,4/23/16 8:00,56
5553957443,4/23/16 9:00,57
5553957443,4/23/16 10:00,58
5553957443,4/23/16 11:00,63
5553957443,4/23/16 12:00,69
5553957443,4/23/16 13:00,58
5553957443,4/23/16 14:00,55
5553957443,4/23/16 15:00,68
5553957443,4/23/16 16:00,100
5553957443,4/23/16 17:00,96
5553957443,4/23/16 18:00,114
5553957443,4/23/16 19:00,114
5553957443,4/23/16 20:00,104
5553957443,4/23/16 21:00,95
5553957443,4/23/16 22:00,87
5553957443,4/23/16 23:00,103
5553957443,4/24/16 0:00,71
5553957443,4/24/16 1:00,55
5553957443,4/24/16 2:00,55
5553957443,4/24/16 3:00,57
5553957443,4/24/16 4:00,63
5553957443,4/24/16 5:00,59
5553957443,4/24/16 6:00,58
5553957443,4/24/16 7:00,57
5553957443,4/24/16 8:00,56
5553957443,4/24/16 9:00,58
5553957443,4/24/16 10:00,74
5553957443,4/24/16 11:00,67
5553957443,4/24/16 12:00,67
5553957443,4/24/16 13:00,59
5553957443,4/24/16 14:00,62
5553957443,4/24/16 15:00,55
5553957443,4/24/16 16:00,59
5553957443,4/24/16 17:00,76
5553957443,4/24/16 18:00,63
5553957443,4/24/16 19:00,59
5553957443,4/24/16 20:00,82
5553957443,4/24/16 21:00,84
5553957443,4/24/16 22:00,57
5553957443,4/24/16 23:00,55
5553957443,4/25/16 0:00,55
5553957443,4/25/16 1:00,55
5553957443,4/25/16 2:00,56
5553957443,4/25/16 3:00,55
5553957443,4/25/16 4:00,55
5553957443,4/25/16 5:00,60
5553957443,4/25/16 6:00,102
5553957443,4/25/16 7:00,178
5553957443,4/25/16 8:00,58
5553957443,4/25/16 9:00,59
5553957443,4/25/16 10:00,62
5553957443,4/25/16 11:00,68
5553957443,4/25/16 12:00,59
5553957443,4/25/16 13:00,236
5553957443,4/25/16 14:00,111
5553957443,4/25/16 15:00,73
5553957443,4/25/16 16:00,67
5553957443,4/25/16 17:00,141
5553957443,4/25/16 18:00,123
5553957443,4/25/16 19:00,90
5553957443,4/25/16 20:00,64
5553957443,4/25/16 21:00,91
5553957443,4/25/16 22:00,61
5553957443,4/25/16 23:00,55
5553957443,4/26/16 0:00,55
5553957443,4/26/16 1:00,55
5553957443,4/26/16 2:00,57
5553957443,4/26/16 3:00,57
5553957443,4/26/16 4:00,56
5553957443,4/26/16 5:00,57
5553957443,4/26/16 6:00,124
5553957443,4/26/16 7:00,172
5553957443,4/26/16 8:00,59
5553957443,4/26/16 9:00,68
5553957443,4/26/16 10:00,64
5553957443,4/26/16 11:00,63
5553957443,4/26/16 12:00,231
5553957443,4/26/16 13:00,123
5553957443,4/26/16 14:00,63
5553957443,4/26/16 15:00,55
5553957443,4/26/16 16:00,55
5553957443,4/26/16 17:00,165
5553957443,4/26/16 18:00,95
5553957443,4/26/16 19:00,89
5553957443,4/26/16 20:00,83
5553957443,4/26/16 21:00,76
5553957443,4/26/16 22:00,112
5553957443,4/26/16 23:00,64
5553957443,4/27/16 0:00,55
5553957443,4/27/16 1:00,55
5553957443,4/27/16 2:00,57
5553957443,4/27/16 3:00,55
5553957443,4/27/16 4:00,57
5553957443,4/27/16 5:00,56
5553957443,4/27/16 6:00,126
5553957443,4/27/16 7:00,124
5553957443,4/27/16 8:00,77
5553957443,4/27/16 9:00,66
5553957443,4/27/16 10:00,64
5553957443,4/27/16 11:00,82
5553957443,4/27/16 12:00,84
5553957443,4/27/16 13:00,78
5553957443,4/27/16 14:00,64
5553957443,4/27/16 15:00,84
5553957443,4/27/16 16:00,62
5553957443,4/27/16 17:00,217
5553957443,4/27/16 18:00,127
5553957443,4/27/16 19:00,58
5553957443,4/27/16 20:00,85
5553957443,4/27/16 21:00,78
5553957443,4/27/16 22:00,56
5553957443,4/27/16 23:00,55
5553957443,4/28/16 0:00,55
5553957443,4/28/16 1:00,55
5553957443,4/28/16 2:00,57
5553957443,4/28/16 3:00,58
5553957443,4/28/16 4:00,55
5553957443,4/28/16 5:00,55
5553957443,4/28/16 6:00,65
5553957443,4/28/16 7:00,160
5553957443,4/28/16 8:00,97
5553957443,4/28/16 9:00,69
5553957443,4/28/16 10:00,70
5553957443,4/28/16 11:00,64
5553957443,4/28/16 12:00,66
5553957443,4/28/16 13:00,87
5553957443,4/28/16 14:00,284
5553957443,4/28/16 15:00,59
5553957443,4/28/16 16:00,148
5553957443,4/28/16 17:00,116
5553957443,4/28/16 18:00,60
5553957443,4/28/16 19:00,66
5553957443,4/28/16 20:00,65
5553957443,4/28/16 21:00,77
5553957443,4/28/16 22:00,55
5553957443,4/28/16 23:00,56
5553957443,4/29/16 0:00,55
5553957443,4/29/16 1:00,55
5553957443,4/29/16 2:00,56
5553957443,4/29/16 3:00,62
5553957443,4/29/16 4:00,58
5553957443,4/29/16 5:00,56
5553957443,4/29/16 6:00,116
5553957443,4/29/16 7:00,180
5553957443,4/29/16 8:00,66
5553957443,4/29/16 9:00,57
5553957443,4/29/16 10:00,81
5553957443,4/29/16 11:00,254
5553957443,4/29/16 12:00,91
5553957443,4/29/16 13:00,82
5553957443,4/29/16 14:00,64
5553957443,4/29/16 15:00,75
5553957443,4/29/16 16:00,192
5553957443,4/29/16 17:00,107
5553957443,4/29/16 18:00,105
5553957443,4/29/16 19:00,75
5553957443,4/29/16 20:00,74
5553957443,4/29/16 21:00,67
5553957443,4/29/16 22:00,59
5553957443,4/29/16 23:00,83
5553957443,4/30/16 0:00,55
5553957443,4/30/16 1:00,55
5553957443,4/30/16 2:00,55
5553957443,4/30/16 3:00,55
5553957443,4/30/16 4:00,55
5553957443,4/30/16 5:00,57
5553957443,4/30/16 6:00,58
5553957443,4/30/16 7:00,56
5553957443,4/30/16 8:00,55
5553957443,4/30/16 9:00,55
5553957443,4/30/16 10:00,57
5553957443,4/30/16 11:00,68
5553957443,4/30/16 12:00,70
5553957443,4/30/16 13:00,56
5553957443,4/30/16 14:00,60
5553957443,4/30/16 15:00,59
5553957443,4/30/16 16:00,57
5553957443,4/30/16 17:00,59
5553957443,4/30/16 18:00,62
5553957443,4/30/16 19:00,92
5553957443,4/30/16 20:00,61
5553957443,4/30/16 21:00,66
5553957443,4/30/16 22:00,76
5553957443,4/30/16 23:00,64
5553957443,5/1/16 0:00,55
5553957443,5/1/16 1:00,55
5553957443,5/1/16 2:00,55
5553957443,5/1/16 3:00,56
5553957443,5/1/16 4:00,55
5553957443,5/1/16 5:00,62
5553957443,5/1/16 6:00,57
5553957443,5/1/16 7:00,55
5553957443,5/1/16 8:00,58
5553957443,5/1/16 9:00,76
5553957443,5/1/16 10:00,114
5553957443,5/1/16 11:00,92
5553957443,5/1/16 12:00,133
5553957443,5/1/16 13:00,102
5553957443,5/1/16 14:00,71
5553957443,5/1/16 15:00,55
5553957443,5/1/16 16:00,67
5553957443,5/1/16 17:00,85
5553957443,5/1/16 18:00,77
5553957443,5/1/16 19:00,107
5553957443,5/1/16 20:00,80
5553957443,5/1/16 21:00,61
5553957443,5/1/16 22:00,63
5553957443,5/1/16 23:00,55
5553957443,5/2/16 0:00,55
5553957443,5/2/16 1:00,55
5553957443,5/2/16 2:00,56
5553957443,5/2/16 3:00,55
5553957443,5/2/16 4:00,55
5553957443,5/2/16 5:00,58
5553957443,5/2/16 6:00,118
5553957443,5/2/16 7:00,136
5553957443,5/2/16 8:00,74
5553957443,5/2/16 9:00,73
5553957443,5/2/16 10:00,75
5553957443,5/2/16 11:00,76
5553957443,5/2/16 12:00,65
5553957443,5/2/16 13:00,63
5553957443,5/2/16 14:00,61
5553957443,5/2/16 15:00,63
5553957443,5/2/16 16:00,219
5553957443,5/2/16 17:00,186
5553957443,5/2/16 18:00,124
5553957443,5/2/16 19:00,75
5553957443,5/2/16 20:00,71
5553957443,5/2/16 21:00,69
5553957443,5/2/16 22:00,58
5553957443,5/2/16 23:00,55
5553957443,5/3/16 0:00,60
5553957443,5/3/16 1:00,56
5553957443,5/3/16 2:00,56
5553957443,5/3/16 3:00,56
5553957443,5/3/16 4:00,55
5553957443,5/3/16 5:00,77
5553957443,5/3/16 6:00,147
5553957443,5/3/16 7:00,99
5553957443,5/3/16 8:00,55
5553957443,5/3/16 9:00,64
5553957443,5/3/16 10:00,68
5553957443,5/3/16 11:00,62
5553957443,5/3/16 12:00,92
5553957443,5/3/16 13:00,58
5553957443,5/3/16 14:00,56
5553957443,5/3/16 15:00,58
5553957443,5/3/16 16:00,176
5553957443,5/3/16 17:00,195
5553957443,5/3/16 18:00,106
5553957443,5/3/16 19:00,133
5553957443,5/3/16 20:00,136
5553957443,5/3/16 21:00,67
5553957443,5/3/16 22:00,106
5553957443,5/3/16 23:00,76
5553957443,5/4/16 0:00,75
5553957443,5/4/16 1:00,55
5553957443,5/4/16 2:00,56
5553957443,5/4/16 3:00,56
5553957443,5/4/16 4:00,55
5553957443,5/4/16 5:00,55
5553957443,5/4/16 6:00,61
5553957443,5/4/16 7:00,56
5553957443,5/4/16 8:00,64
5553957443,5/4/16 9:00,60
5553957443,5/4/16 10:00,63
5553957443,5/4/16 11:00,57
5553957443,5/4/16 12:00,67
5553957443,5/4/16 13:00,68
5553957443,5/4/16 14:00,87
5553957443,5/4/16 15:00,99
5553957443,5/4/16 16:00,88
5553957443,5/4/16 17:00,100
5553957443,5/4/16 18:00,99
5553957443,5/4/16 19:00,105
5553957443,5/4/16 20:00,66
5553957443,5/4/16 21:00,86
5553957443,5/4/16 22:00,65
5553957443,5/4/16 23:00,55
5553957443,5/5/16 0:00,55
5553957443,5/5/16 1:00,56
5553957443,5/5/16 2:00,55
5553957443,5/5/16 3:00,55
5553957443,5/5/16 4:00,55
5553957443,5/5/16 5:00,56
5553957443,5/5/16 6:00,85
5553957443,5/5/16 7:00,129
5553957443,5/5/16 8:00,141
5553957443,5/5/16 9:00,77
5553957443,5/5/16 10:00,59
5553957443,5/5/16 11:00,61
5553957443,5/5/16 12:00,73
5553957443,5/5/16 13:00,69
5553957443,5/5/16 14:00,87
5553957443,5/5/16 15:00,61
5553957443,5/5/16 16:00,203
5553957443,5/5/16 17:00,219
5553957443,5/5/16 18:00,100
5553957443,5/5/16 19:00,98
5553957443,5/5/16 20:00,131
5553957443,5/5/16 21:00,85
5553957443,5/5/16 22:00,88
5553957443,5/5/16 23:00,56
5553957443,5/6/16 0:00,55
5553957443,5/6/16 1:00,55
5553957443,5/6/16 2:00,55
5553957443,5/6/16 3:00,57
5553957443,5/6/16 4:00,62
5553957443,5/6/16 5:00,56
5553957443,5/6/16 6:00,75
5553957443,5/6/16 7:00,143
5553957443,5/6/16 8:00,147
5553957443,5/6/16 9:00,60
5553957443,5/6/16 10:00,58
5553957443,5/6/16 11:00,62
5553957443,5/6/16 12:00,72
5553957443,5/6/16 13:00,59
5553957443,5/6/16 14:00,83
5553957443,5/6/16 15:00,60
5553957443,5/6/16 16:00,55
5553957443,5/6/16 17:00,155
5553957443,5/6/16 18:00,119
5553957443,5/6/16 19:00,129
5553957443,5/6/16 20:00,89
5553957443,5/6/16 21:00,58
5553957443,5/6/16 22:00,96
5553957443,5/6/16 23:00,55
5553957443,5/7/16 0:00,55
5553957443,5/7/16 1:00,56
5553957443,5/7/16 2:00,55
5553957443,5/7/16 3:00,55
5553957443,5/7/16 4:00,55
5553957443,5/7/16 5:00,55
5553957443,5/7/16 6:00,55
5553957443,5/7/16 7:00,66
5553957443,5/7/16 8:00,55
5553957443,5/7/16 9:00,55
5553957443,5/7/16 10:00,55
5553957443,5/7/16 11:00,55
5553957443,5/7/16 12:00,55
5553957443,5/7/16 13:00,55
5553957443,5/7/16 14:00,60
5553957443,5/7/16 15:00,55
5553957443,5/7/16 16:00,55
5553957443,5/7/16 17:00,74
5553957443,5/7/16 18:00,94
5553957443,5/7/16 19:00,70
5553957443,5/7/16 20:00,66
5553957443,5/7/16 21:00,76
5553957443,5/7/16 22:00,88
5553957443,5/7/16 23:00,75
5553957443,5/8/16 0:00,55
5553957443,5/8/16 1:00,55
5553957443,5/8/16 2:00,55
5553957443,5/8/16 3:00,55
5553957443,5/8/16 4:00,60
5553957443,5/8/16 5:00,56
5553957443,5/8/16 6:00,57
5553957443,5/8/16 7:00,55
5553957443,5/8/16 8:00,55
5553957443,5/8/16 9:00,68
5553957443,5/8/16 10:00,92
5553957443,5/8/16 11:00,58
5553957443,5/8/16 12:00,151
5553957443,5/8/16 13:00,102
5553957443,5/8/16 14:00,65
5553957443,5/8/16 15:00,70
5553957443,5/8/16 16:00,86
5553957443,5/8/16 17:00,78
5553957443,5/8/16 18:00,101
5553957443,5/8/16 19:00,121
5553957443,5/8/16 20:00,72
5553957443,5/8/16 21:00,85
5553957443,5/8/16 22:00,56
5553957443,5/8/16 23:00,55
5553957443,5/9/16 0:00,60
5553957443,5/9/16 1:00,56
5553957443,5/9/16 2:00,55
5553957443,5/9/16 3:00,56
5553957443,5/9/16 4:00,55
5553957443,5/9/16 5:00,55
5553957443,5/9/16 6:00,104
5553957443,5/9/16 7:00,150
5553957443,5/9/16 8:00,123
5553957443,5/9/16 9:00,58
5553957443,5/9/16 10:00,74
5553957443,5/9/16 11:00,67
5553957443,5/9/16 12:00,67
5553957443,5/9/16 13:00,59
5553957443,5/9/16 14:00,57
5553957443,5/9/16 15:00,56
5553957443,5/9/16 16:00,233
5553957443,5/9/16 17:00,260
5553957443,5/9/16 18:00,178
5553957443,5/9/16 19:00,152
5553957443,5/9/16 20:00,97
5553957443,5/9/16 21:00,76
5553957443,5/9/16 22:00,68
5553957443,5/9/16 23:00,55
5553957443,5/10/16 0:00,55
5553957443,5/10/16 1:00,55
5553957443,5/10/16 2:00,55
5553957443,5/10/16 3:00,61
5553957443,5/10/16 4:00,55
5553957443,5/10/16 5:00,55
5553957443,5/10/16 6:00,119
5553957443,5/10/16 7:00,179
5553957443,5/10/16 8:00,59
5553957443,5/10/16 9:00,56
5553957443,5/10/16 10:00,57
5553957443,5/10/16 11:00,236
5553957443,5/10/16 12:00,248
5553957443,5/10/16 13:00,73
5553957443,5/10/16 14:00,56
5553957443,5/10/16 15:00,61
5553957443,5/10/16 16:00,71
5553957443,5/10/16 17:00,160
5553957443,5/10/16 18:00,120
5553957443,5/10/16 19:00,86
5553957443,5/10/16 20:00,98
5553957443,5/10/16 21:00,116
5553957443,5/10/16 22:00,114
5553957443,5/10/16 23:00,92
5553957443,5/11/16 0:00,64
5553957443,5/11/16 1:00,55
5553957443,5/11/16 2:00,56
5553957443,5/11/16 3:00,55
5553957443,5/11/16 4:00,55
5553957443,5/11/16 5:00,55
5553957443,5/11/16 6:00,56
5553957443,5/11/16 7:00,55
5553957443,5/11/16 8:00,83
5553957443,5/11/16 9:00,64
5553957443,5/11/16 10:00,91
5553957443,5/11/16 11:00,69
5553957443,5/11/16 12:00,90
5553957443,5/11/16 13:00,57
5553957443,5/11/16 14:00,99
5553957443,5/11/16 15:00,91
5553957443,5/11/16 16:00,75
5553957443,5/11/16 17:00,57
5553957443,5/11/16 18:00,93
5553957443,5/11/16 19:00,92
5553957443,5/11/16 20:00,82
5553957443,5/11/16 21:00,88
5553957443,5/11/16 22:00,55
5553957443,5/11/16 23:00,57
5553957443,5/12/16 0:00,56
5553957443,5/12/16 1:00,56
5553957443,5/12/16 2:00,60
5553957443,5/12/16 3:00,55
5553957443,5/12/16 4:00,55
5553957443,5/12/16 5:00,60
5553957443,5/12/16 6:00,89
5553957443,5/12/16 7:00,175
5553957443,5/12/16 8:00,55
5553957443,5/12/16 9:00,55
5577150313,4/12/16 0:00,78
5577150313,4/12/16 1:00,78
5577150313,4/12/16 2:00,78
5577150313,4/12/16 3:00,78
5577150313,4/12/16 4:00,78
5577150313,4/12/16 5:00,84
5577150313,4/12/16 6:00,456
5577150313,4/12/16 7:00,143
5577150313,4/12/16 8:00,123
5577150313,4/12/16 9:00,121
5577150313,4/12/16 10:00,188
5577150313,4/12/16 11:00,263
5577150313,4/12/16 12:00,106
5577150313,4/12/16 13:00,109
5577150313,4/12/16 14:00,100
5577150313,4/12/16 15:00,118
5577150313,4/12/16 16:00,263
5577150313,4/12/16 17:00,140
5577150313,4/12/16 18:00,113
5577150313,4/12/16 19:00,303
5577150313,4/12/16 20:00,128
5577150313,4/12/16 21:00,98
5577150313,4/12/16 22:00,83
5577150313,4/12/16 23:00,77
5577150313,4/13/16 0:00,78
5577150313,4/13/16 1:00,78
5577150313,4/13/16 2:00,80
5577150313,4/13/16 3:00,79
5577150313,4/13/16 4:00,84
5577150313,4/13/16 5:00,86
5577150313,4/13/16 6:00,241
5577150313,4/13/16 7:00,106
5577150313,4/13/16 8:00,113
5577150313,4/13/16 9:00,92
5577150313,4/13/16 10:00,117
5577150313,4/13/16 11:00,117
5577150313,4/13/16 12:00,77
5577150313,4/13/16 13:00,77
5577150313,4/13/16 14:00,77
5577150313,4/13/16 15:00,77
5577150313,4/13/16 16:00,77
5577150313,4/13/16 17:00,171
5577150313,4/13/16 18:00,90
5577150313,4/13/16 19:00,115
5577150313,4/13/16 20:00,273
5577150313,4/13/16 21:00,92
5577150313,4/13/16 22:00,77
5577150313,4/13/16 23:00,78
5577150313,4/14/16 0:00,85
5577150313,4/14/16 1:00,77
5577150313,4/14/16 2:00,78
5577150313,4/14/16 3:00,78
5577150313,4/14/16 4:00,79
5577150313,4/14/16 5:00,107
5577150313,4/14/16 6:00,414
5577150313,4/14/16 7:00,166
5577150313,4/14/16 8:00,110
5577150313,4/14/16 9:00,113
5577150313,4/14/16 10:00,93
