Id,ActivityHour,StepTotal
5553957443,4/12/16 18:00,321
5553957443,4/12/16 19:00,776
5553957443,4/12/16 20:00,330
5553957443,4/12/16 21:00,740
5553957443,4/12/16 22:00,534
5553957443,4/12/16 23:00,636
5553957443,4/13/16 0:00,61
5553957443,4/13/16 1:00,0
5553957443,4/13/16 2:00,0
5553957443,4/13/16 3:00,0
5553957443,4/13/16 4:00,0
5553957443,4/13/16 5:00,0
5553957443,4/13/16 6:00,0
5553957443,4/13/16 7:00,0
5553957443,4/13/16 8:00,121
5553957443,4/13/16 9:00,138
5553957443,4/13/16 10:00,189
5553957443,4/13/16 11:00,32
5553957443,4/13/16 12:00,120
5553957443,4/13/16 13:00,48
5553957443,4/13/16 14:00,29
5553957443,4/13/16 15:00,481
5553957443,4/13/16 16:00,367
5553957443,4/13/16 17:00,268
5553957443,4/13/16 18:00,119
5553957443,4/13/16 19:00,1130
5553957443,4/13/16 20:00,1055
5553957443,4/13/16 21:00,415
5553957443,4/13/16 22:00,259
5553957443,4/13/16 23:00,0
5553957443,4/14/16 0:00,16
5553957443,4/14/16 1:00,12
5553957443,4/14/16 2:00,14
5553957443,4/14/16 3:00,11
5553957443,4/14/16 4:00,8
5553957443,4/14/16 5:00,125
5553957443,4/14/16 6:00,1258
5553957443,4/14/16 7:00,2257
5553957443,4/14/16 8:00,0
5553957443,4/14/16 9:00,0
5553957443,4/14/16 10:00,107
5553957443,4/14/16 11:00,0
5553957443,4/14/16 12:00,95
5553957443,4/14/16 13:00,478
5553957443,4/14/16 14:00,2106
5553957443,4/14/16 15:00,249
5553957443,4/14/16 16:00,1641
5553957443,4/14/16 17:00,5808
5553957443,4/14/16 18:00,267
5553957443,4/14/16 19:00,143
5553957443,4/14/16 20:00,624
5553957443,4/14/16 21:00,1519
5553957443,4/14/16 22:00,247
5553957443,4/14/16 23:00,37
5553957443,4/15/16 0:00,6
5553957443,4/15/16 1:00,0
5553957443,4/15/16 2:00,0
5553957443,4/15/16 3:00,7
5553957443,4/15/16 4:00,0
5553957443,4/15/16 5:00,6
5553957443,4/15/16 6:00,860
5553957443,4/15/16 7:00,1427
5553957443,4/15/16 8:00,146
5553957443,4/15/16 9:00,123
5553957443,4/15/16 10:00,2718
5553957443,4/15/16 11:00,1959
5553957443,4/15/16 12:00,874
5553957443,4/15/16 13:00,9
5553957443,4/15/16 14:00,2183
5553957443,4/15/16 15:00,261
5553957443,4/15/16 16:00,3256
5553957443,4/15/16 17:00,1035
5553957443,4/15/16 18:00,762
5553957443,4/15/16 19:00,484
5553957443,4/15/16 20:00,0
5553957443,4/15/16 21:00,148
5553957443,4/15/16 22:00,280
5553957443,4/15/16 23:00,12
5553957443,4/16/16 0:00,0
5553957443,4/16/16 1:00,8
5553957443,4/16/16 2:00,0
5553957443,4/16/16 3:00,10
5553957443,4/16/16 4:00,15
5553957443,4/16/16 5:00,8
5553957443,4/16/16 6:00,9
5553957443,4/16/16 7:00,9
5553957443,4/16/16 8:00,0
5553957443,4/16/16 9:00,65
5553957443,4/16/16 10:00,501
5553957443,4/16/16 11:00,18
5553957443,4/16/16 12:00,17
5553957443,4/16/16 13:00,280
5553957443,4/16/16 14:00,671
5553957443,4/16/16 15:00,564
5553957443,4/16/16 16:00,1024
5553957443,4/16/16 17:00,783
5553957443,4/16/16 18:00,377
5553957443,4/16/16 19:00,580
5553957443,4/16/16 20:00,408
5553957443,4/16/16 21:00,88
5553957443,4/16/16 22:00,170
5553957443,4/16/16 23:00,166
5553957443,4/17/16 0:00,22
5553957443,4/17/16 1:00,305
5553957443,4/17/16 2:00,133
5553957443,4/17/16 3:00,0
5553957443,4/17/16 4:00,0
5553957443,4/17/16 5:00,24
5553957443,4/17/16 6:00,0
5553957443,4/17/16 7:00,0
5553957443,4/17/16 8:00,0
5553957443,4/17/16 9:00,40
5553957443,4/17/16 10:00,0
5553957443,4/17/16 11:00,0
5553957443,4/17/16 12:00,0
5553957443,4/17/16 13:00,0
5553957443,4/17/16 14:00,0
5553957443,4/17/16 15:00,0
5553957443,4/17/16 16:00,0
5553957443,4/17/16 17:00,0
5553957443,4/17/16 18:00,0
5553957443,4/17/16 19:00,0
5553957443,4/17/16 20:00,0
5553957443,4/17/16 21:00,0
5553957443,4/17/16 22:00,111
5553957443,4/17/16 23:00,20
5553957443,4/18/16 0:00,0
5553957443,4/18/16 1:00,0
5553957443,4/18/16 2:00,0
5553957443,4/18/16 3:00,9
5553957443,4/18/16 4:00,9
5553957443,4/18/16 5:00,6
5553957443,4/18/16 6:00,83
5553957443,4/18/16 7:00,153
5553957443,4/18/16 8:00,10
5553957443,4/18/16 9:00,103
5553957443,4/18/16 10:00,373
5553957443,4/18/16 11:00,374
5553957443,4/18/16 12:00,454
5553957443,4/18/16 13:00,98
5553957443,4/18/16 14:00,0
5553957443,4/18/16 15:00,425
5553957443,4/18/16 16:00,5
5553957443,4/18/16 17:00,519
5553957443,4/18/16 18:00,373
5553957443,4/18/16 19:00,0
5553957443,4/18/16 20:00,409
5553957443,4/18/16 21:00,317
5553957443,4/18/16 22:00,7
5553957443,4/18/16 23:00,0
5553957443,4/19/16 0:00,0
5553957443,4/19/16 1:00,0
5553957443,4/19/16 2:00,116
5553957443,4/19/16 3:00,0
5553957443,4/19/16 4:00,6
5553957443,4/19/16 5:00,0
5553957443,4/19/16 6:00,525
5553957443,4/19/16 7:00,1983
5553957443,4/19/16 8:00,950
5553957443,4/19/16 9:00,125
5553957443,4/19/16 10:00,6
5553957443,4/19/16 11:00,70
5553957443,4/19/16 12:00,2379
5553957443,4/19/16 13:00,2277
5553957443,4/19/16 14:00,7
5553957443,4/19/16 15:00,2538
5553957443,4/19/16 16:00,448
5553957443,4/19/16 17:00,2598
5553957443,4/19/16 18:00,554
5553957443,4/19/16 19:00,217
5553957443,4/19/16 20:00,120
5553957443,4/19/16 21:00,466
5553957443,4/19/16 22:00,97
5553957443,4/19/16 23:00,0
5553957443,4/20/16 0:00,0
5553957443,4/20/16 1:00,4
5553957443,4/20/16 2:00,16
5553957443,4/20/16 3:00,0
5553957443,4/20/16 4:00,17
5553957443,4/20/16 5:00,7
5553957443,4/20/16 6:00,96
5553957443,4/20/16 7:00,0
5553957443,4/20/16 8:00,11
5553957443,4/20/16 9:00,0
5553957443,4/20/16 10:00,144
5553957443,4/20/16 11:00,118
5553957443,4/20/16 12:00,479
5553957443,4/20/16 13:00,534
5553957443,4/20/16 14:00,135
5553957443,4/20/16 15:00,42
5553957443,4/20/16 16:00,114
5553957443,4/20/16 17:00,85
5553957443,4/20/16 18:00,38
5553957443,4/20/16 19:00,46
5553957443,4/20/16 20:00,349
5553957443,4/20/16 21:00,228
5553957443,4/20/16 22:00,239
5553957443,4/20/16 23:00,11
5553957443,4/21/16 0:00,0
5553957443,4/21/16 1:00,0
5553957443,4/21/16 2:00,111
5553957443,4/21/16 3:00,0
5553957443,4/21/16 4:00,0
5553957443,4/21/16 5:00,13
5553957443,4/21/16 6:00,410
5553957443,4/21/16 7:00,644
5553957443,4/21/16 8:00,1844
5553957443,4/21/16 9:00,99
5553957443,4/21/16 10:00,19
5553957443,4/21/16 11:00,198
5553957443,4/21/16 12:00,243
5553957443,4/21/16 13:00,243
5553957443,4/21/16 14:00,11
5553957443,4/21/16 15:00,0
5553957443,4/21/16 16:00,0
5553957443,4/21/16 17:00,2325
5553957443,4/21/16 18:00,3026
5553957443,4/21/16 19:00,1021
5553957443,4/21/16 20:00,9
5553957443,4/21/16 21:00,1472
5553957443,4/21/16 22:00,39
5553957443,4/21/16 23:00,619
5553957443,4/22/16 0:00,0
5553957443,4/22/16 1:00,0
5553957443,4/22/16 2:00,14
5553957443,4/22/16 3:00,0
5553957443,4/22/16 4:00,0
5553957443,4/22/16 5:00,126
5553957443,4/22/16 6:00,1360
5553957443,4/22/16 7:00,1743
5553957443,4/22/16 8:00,326
5553957443,4/22/16 9:00,290
5553957443,4/22/16 10:00,112
5553957443,4/22/16 11:00,91
5553957443,4/22/16 12:00,335
5553957443,4/22/16 13:00,319
5553957443,4/22/16 14:00,556
5553957443,4/22/16 15:00,1002
5553957443,4/22/16 16:00,1603
5553957443,4/22/16 17:00,347
5553957443,4/22/16 18:00,538
5553957443,4/22/16 19:00,1419
5553957443,4/22/16 20:00,489
5553957443,4/22/16 21:00,736
5553957443,4/22/16 22:00,53
5553957443,4/22/16 23:00,211
5553957443,4/23/16 0:00,258
5553957443,4/23/16 1:00,10
5553957443,4/23/16 2:00,9
5553957443,4/23/16 3:00,0
5553957443,4/23/16 4:00,0
5553957443,4/23/16 5:00,76
5553957443,4/23/16 6:00,8
5553957443,4/23/16 7:00,0
5553957443,4/23/16 8:00,0
5553957443,4/23/16 9:00,10
5553957443,4/23/16 10:00,28
5553957443,4/23/16 11:00,102
5553957443,4/23/16 12:00,88
5553957443,4/23/16 13:00,26
5553957443,4/23/16 14:00,0
5553957443,4/23/16 15:00,66
5553957443,4/23/16 16:00,394
5553957443,4/23/16 17:00,412
5553957443,4/23/16 18:00,501
5553957443,4/23/16 19:00,785
5553957443,4/23/16 20:00,484
5553957443,4/23/16 21:00,237
5553957443,4/23/16 22:00,266
5553957443,4/23/16 23:00,350
5553957443,4/24/16 0:00,154
5553957443,4/24/16 1:00,0
5553957443,4/24/16 2:00,0
5553957443,4/24/16 3:00,25
5553957443,4/24/16 4:00,80
5553957443,4/24/16 5:00,18
5553957443,4/24/16 6:00,23
5553957443,4/24/16 7:00,6
5553957443,4/24/16 8:00,0
5553957443,4/24/16 9:00,10
5553957443,4/24/16 10:00,204
5553957443,4/24/16 11:00,119
5553957443,4/24/16 12:00,89
5553957443,4/24/16 13:00,24
5553957443,4/24/16 14:00,80
5553957443,4/24/16 15:00,0
5553957443,4/24/16 16:00,39
5553957443,4/24/16 17:00,297
5553957443,4/24/16 18:00,59
5553957443,4/24/16 19:00,26
5553957443,4/24/16 20:00,251
5553957443,4/24/16 21:00,282
5553957443,4/24/16 22:00,21
5553957443,4/24/16 23:00,0
5553957443,4/25/16 0:00,0
5553957443,4/25/16 1:00,0
5553957443,4/25/16 2:00,0
5553957443,4/25/16 3:00,0
5553957443,4/25/16 4:00,0
5553957443,4/25/16 5:00,40
5553957443,4/25/16 6:00,572
5553957443,4/25/16 7:00,2715
5553957443,4/25/16 8:00,13
5553957443,4/25/16 9:00,19
5553957443,4/25/16 10:00,108
5553957443,4/25/16 11:00,154
5553957443,4/25/16 12:00,34
5553957443,4/25/16 13:00,2451
5553957443,4/25/16 14:00,601
5553957443,4/25/16 15:00,275
5553957443,4/25/16 16:00,83
5553957443,4/25/16 17:00,1838
5553957443,4/25/16 18:00,1149
5553957443,4/25/16 19:00,380
5553957443,4/25/16 20:00,65
5553957443,4/25/16 21:00,423
5553957443,4/25/16 22:00,26
5553957443,4/25/16 23:00,0
5553957443,4/26/16 0:00,0
5553957443,4/26/16 1:00,0
5553957443,4/26/16 2:00,5
5553957443,4/26/16 3:00,10
5553957443,4/26/16 4:00,0
5553957443,4/26/16 5:00,11
5553957443,4/26/16 6:00,888
5553957443,4/26/16 7:00,2641
5553957443,4/26/16 8:00,20
5553957443,4/26/16 9:00,161
5553957443,4/26/16 10:00,55
5553957443,4/26/16 11:00,114
5553957443,4/26/16 12:00,2595
5553957443,4/26/16 13:00,834
5553957443,4/26/16 14:00,74
5553957443,4/26/16 15:00,0
5553957443,4/26/16 16:00,0
5553957443,4/26/16 17:00,2411
5553957443,4/26/16 18:00,517
5553957443,4/26/16 19:00,406
5553957443,4/26/16 20:00,184
5553957443,4/26/16 21:00,204
5553957443,4/26/16 22:00,691
5553957443,4/26/16 23:00,65
5553957443,4/27/16 0:00,0
5553957443,4/27/16 1:00,0
5553957443,4/27/16 2:00,8
5553957443,4/27/16 3:00,0
5553957443,4/27/16 4:00,4
5553957443,4/27/16 5:00,7
5553957443,4/27/16 6:00,942
5553957443,4/27/16 7:00,1267
5553957443,4/27/16 8:00,466
5553957443,4/27/16 9:00,177
5553957443,4/27/16 10:00,142
5553957443,4/27/16 11:00,423
5553957443,4/27/16 12:00,480
5553957443,4/27/16 13:00,395
5553957443,4/27/16 14:00,106
5553957443,4/27/16 15:00,542
5553957443,4/27/16 16:00,95
5553957443,4/27/16 17:00,3605
5553957443,4/27/16 18:00,1341
5553957443,4/27/16 19:00,4
5553957443,4/27/16 20:00,276
5553957443,4/27/16 21:00,258
5553957443,4/27/16 22:00,0
5553957443,4/27/16 23:00,0
5553957443,4/28/16 0:00,0
5553957443,4/28/16 1:00,0
5553957443,4/28/16 2:00,9
5553957443,4/28/16 3:00,15
5553957443,4/28/16 4:00,0
5553957443,4/28/16 5:00,0
5553957443,4/28/16 6:00,107
5553957443,4/28/16 7:00,2046
5553957443,4/28/16 8:00,861
5553957443,4/28/16 9:00,170
5553957443,4/28/16 10:00,164
5553957443,4/28/16 11:00,80
5553957443,4/28/16 12:00,118
5553957443,4/28/16 13:00,456
5553957443,4/28/16 14:00,3729
5553957443,4/28/16 15:00,42
5553957443,4/28/16 16:00,1999
5553957443,4/28/16 17:00,1157
5553957443,4/28/16 18:00,31
5553957443,4/28/16 19:00,96
5553957443,4/28/16 20:00,95
5553957443,4/28/16 21:00,210
5553957443,4/28/16 22:00,0
5553957443,4/28/16 23:00,8
5553957443,4/29/16 0:00,0
5553957443,4/29/16 1:00,0
5553957443,4/29/16 2:00,8
5553957443,4/29/16 3:00,60
5553957443,4/29/16 4:00,13
5553957443,4/29/16 5:00,0
5553957443,4/29/16 6:00,687
5553957443,4/29/16 7:00,2761
5553957443,4/29/16 8:00,179
5553957443,4/29/16 9:00,0
5553957443,4/29/16 10:00,305
5553957443,4/29/16 11:00,2456
5553957443,4/29/16 12:00,469
5553957443,4/29/16 13:00,359
5553957443,4/29/16 14:00,73
5553957443,4/29/16 15:00,247
5553957443,4/29/16 16:00,2887
5553957443,4/29/16 17:00,803
5553957443,4/29/16 18:00,662
5553957443,4/29/16 19:00,157
5553957443,4/29/16 20:00,139
5553957443,4/29/16 21:00,165
5553957443,4/29/16 22:00,7
5553957443,4/29/16 23:00,327
5553957443,4/30/16 0:00,0
5553957443,4/30/16 1:00,0
5553957443,4/30/16 2:00,0
5553957443,4/30/16 3:00,0
5553957443,4/30/16 4:00,0
5553957443,4/30/16 5:00,9
5553957443,4/30/16 6:00,32
5553957443,4/30/16 7:00,0
5553957443,4/30/16 8:00,0
5553957443,4/30/16 9:00,0
5553957443,4/30/16 10:00,8
5553957443,4/30/16 11:00,127
5553957443,4/30/16 12:00,143
5553957443,4/30/16 13:00,0
5553957443,4/30/16 14:00,41
5553957443,4/30/16 15:00,38
5553957443,4/30/16 16:00,13
5553957443,4/30/16 17:00,22
5553957443,4/30/16 18:00,61
5553957443,4/30/16 19:00,297
5553957443,4/30/16 20:00,49
5553957443,4/30/16 21:00,113
5553957443,4/30/16 22:00,179
5553957443,4/30/16 23:00,70
5553957443,5/1/16 0:00,0
5553957443,5/1/16 1:00,0
5553957443,5/1/16 2:00,0
5553957443,5/1/16 3:00,0
5553957443,5/1/16 4:00,0
5553957443,5/1/16 5:00,53
5553957443,5/1/16 6:00,5
5553957443,5/1/16 7:00,0
5553957443,5/1/16 8:00,13
5553957443,5/1/16 9:00,174
5553957443,5/1/16 10:00,702
5553957443,5/1/16 11:00,418
5553957443,5/1/16 12:00,1171
5553957443,5/1/16 13:00,605
5553957443,5/1/16 14:00,225
5553957443,5/1/16 15:00,0
5553957443,5/1/16 16:00,105
5553957443,5/1/16 17:00,332
5553957443,5/1/16 18:00,384
5553957443,5/1/16 19:00,504
5553957443,5/1/16 20:00,322
5553957443,5/1/16 21:00,68
5553957443,5/1/16 22:00,83
5553957443,5/1/16 23:00,0
5553957443,5/2/16 0:00,0
5553957443,5/2/16 1:00,0
5553957443,5/2/16 2:00,8
5553957443,5/2/16 3:00,0
5553957443,5/2/16 4:00,0
5553957443,5/2/16 5:00,24
5553957443,5/2/16 6:00,831
5553957443,5/2/16 7:00,1649
5553957443,5/2/16 8:00,345
5553957443,5/2/16 9:00,338
5553957443,5/2/16 10:00,332
5553957443,5/2/16 11:00,384
5553957443,5/2/16 12:00,143
5553957443,5/2/16 13:00,82
5553957443,5/2/16 14:00,103
5553957443,5/2/16 15:00,108
5553957443,5/2/16 16:00,2457
5553957443,5/2/16 17:00,1386
5553957443,5/2/16 18:00,1181
5553957443,5/2/16 19:00,102
5553957443,5/2/16 20:00,140
5553957443,5/2/16 21:00,126
5553957443,5/2/16 22:00,30
5553957443,5/2/16 23:00,0
5553957443,5/3/16 0:00,24
5553957443,5/3/16 1:00,8
5553957443,5/3/16 2:00,12
5553957443,5/3/16 3:00,5
5553957443,5/3/16 4:00,0
5553957443,5/3/16 5:00,201
5553957443,5/3/16 6:00,1528
5553957443,5/3/16 7:00,833
5553957443,5/3/16 8:00,0
5553957443,5/3/16 9:00,106
5553957443,5/3/16 10:00,204
5553957443,5/3/16 11:00,70
5553957443,5/3/16 12:00,612
5553957443,5/3/16 13:00,68
5553957443,5/3/16 14:00,0
5553957443,5/3/16 15:00,25
5553957443,5/3/16 16:00,1613
5553957443,5/3/16 17:00,2518
5553957443,5/3/16 18:00,797
5553957443,5/3/16 19:00,1502
5553957443,5/3/16 20:00,1362
5553957443,5/3/16 21:00,84
5553957443,5/3/16 22:00,986
5553957443,5/3/16 23:00,263
5553957443,5/4/16 0:00,244
5553957443,5/4/16 1:00,0
5553957443,5/4/16 2:00,10
5553957443,5/4/16 3:00,0
5553957443,5/4/16 4:00,0
5553957443,5/4/16 5:00,0
5553957443,5/4/16 6:00,66
5553957443,5/4/16 7:00,0
5553957443,5/4/16 8:00,61
5553957443,5/4/16 9:00,61
5553957443,5/4/16 10:00,83
5553957443,5/4/16 11:00,23
5553957443,5/4/16 12:00,116
5553957443,5/4/16 13:00,118
5553957443,5/4/16 14:00,321
5553957443,5/4/16 15:00,578
5553957443,5/4/16 16:00,454
5553957443,5/4/16 17:00,432
5553957443,5/4/16 18:00,557
5553957443,5/4/16 19:00,566
5553957443,5/4/16 20:00,111
5553957443,5/4/16 21:00,345
5553957443,5/4/16 22:00,103
5553957443,5/4/16 23:00,0
5553957443,5/5/16 0:00,0
5553957443,5/5/16 1:00,10
5553957443,5/5/16 2:00,0
5553957443,5/5/16 3:00,0
5553957443,5/5/16 4:00,0
5553957443,5/5/16 5:00,5
5553957443,5/5/16 6:00,262
5553957443,5/5/16 7:00,1366
5553957443,5/5/16 8:00,1683
5553957443,5/5/16 9:00,376
5553957443,5/5/16 10:00,42
5553957443,5/5/16 11:00,51
5553957443,5/5/16 12:00,262
5553957443,5/5/16 13:00,203
5553957443,5/5/16 14:00,585
5553957443,5/5/16 15:00,90
5553957443,5/5/16 16:00,2951
5553957443,5/5/16 17:00,3133
5553957443,5/5/16 18:00,874
5553957443,5/5/16 19:00,744
5553957443,5/5/16 20:00,1061
5553957443,5/5/16 21:00,271
5553957443,5/5/16 22:00,348
5553957443,5/5/16 23:00,14
5553957443,5/6/16 0:00,0
5553957443,5/6/16 1:00,0
5553957443,5/6/16 2:00,0
5553957443,5/6/16 3:00,13
5553957443,5/6/16 4:00,86
5553957443,5/6/16 5:00,7
5553957443,5/6/16 6:00,225
5553957443,5/6/16 7:00,1506
5553957443,5/6/16 8:00,2054
5553957443,5/6/16 9:00,21
5553957443,5/6/16 10:00,4
5553957443,5/6/16 11:00,68
5553957443,5/6/16 12:00,280
5553957443,5/6/16 13:00,52
5553957443,5/6/16 14:00,339
5553957443,5/6/16 15:00,75
5553957443,5/6/16 16:00,0
5553957443,5/6/16 17:00,2042
5553957443,5/6/16 18:00,897
5553957443,5/6/16 19:00,1142
5553957443,5/6/16 20:00,293
5553957443,5/6/16 21:00,31
5553957443,5/6/16 22:00,497
5553957443,5/6/16 23:00,0
5553957443,5/7/16 0:00,0
5553957443,5/7/16 1:00,7
5553957443,5/7/16 2:00,0
5553957443,5/7/16 3:00,0
5553957443,5/7/16 4:00,0
5553957443,5/7/16 5:00,0
5553957443,5/7/16 6:00,0
5553957443,5/7/16 7:00,102
5553957443,5/7/16 8:00,0
5553957443,5/7/16 9:00,0
5553957443,5/7/16 10:00,0
5553957443,5/7/16 11:00,0
5553957443,5/7/16 12:00,0
5553957443,5/7/16 13:00,0
5553957443,5/7/16 14:00,80
5553957443,5/7/16 15:00,0
5553957443,5/7/16 16:00,0
5553957443,5/7/16 17:00,98
5553957443,5/7/16 18:00,550
5553957443,5/7/16 19:00,144
5553957443,5/7/16 20:00,56
5553957443,5/7/16 21:00,294
5553957443,5/7/16 22:00,336
5553957443,5/7/16 23:00,201
5553957443,5/8/16 0:00,0
5553957443,5/8/16 1:00,0
5553957443,5/8/16 2:00,0
5553957443,5/8/16 3:00,0
5553957443,5/8/16 4:00,42
5553957443,5/8/16 5:00,9
5553957443,5/8/16 6:00,7
5553957443,5/8/16 7:00,0
5553957443,5/8/16 8:00,0
5553957443,5/8/16 9:00,123
5553957443,5/8/16 10:00,350
5553957443,5/8/16 11:00,9
5553957443,5/8/16 12:00,1969
5553957443,5/8/16 13:00,870
5553957443,5/8/16 14:00,52
5553957443,5/8/16 15:00,111
5553957443,5/8/16 16:00,287
5553957443,5/8/16 17:00,269
5553957443,5/8/16 18:00,638
5553957443,5/8/16 19:00,767
5553957443,5/8/16 20:00,247
5553957443,5/8/16 21:00,324
5553957443,5/8/16 22:00,9
5553957443,5/8/16 23:00,0
5553957443,5/9/16 0:00,43
5553957443,5/9/16 1:00,5
5553957443,5/9/16 2:00,0
5553957443,5/9/16 3:00,8
5553957443,5/9/16 4:00,0
5553957443,5/9/16 5:00,0
5553957443,5/9/16 6:00,539
5553957443,5/9/16 7:00,1782
5553957443,5/9/16 8:00,1470
5553957443,5/9/16 9:00,20
5553957443,5/9/16 10:00,232
5553957443,5/9/16 11:00,153
5553957443,5/9/16 12:00,125
5553957443,5/9/16 13:00,17
5553957443,5/9/16 14:00,4
5553957443,5/9/16 15:00,0
5553957443,5/9/16 16:00,1736
5553957443,5/9/16 17:00,722
5553957443,5/9/16 18:00,2661
5553957443,5/9/16 19:00,1283
5553957443,5/9/16 20:00,443
5553957443,5/9/16 21:00,261
5553957443,5/9/16 22:00,107
5553957443,5/9/16 23:00,0
5553957443,5/10/16 0:00,0
5553957443,5/10/16 1:00,0
5553957443,5/10/16 2:00,0
5553957443,5/10/16 3:00,61
5553957443,5/10/16 4:00,0
5553957443,5/10/16 5:00,0
5553957443,5/10/16 6:00,737
5553957443,5/10/16 7:00,2830
5553957443,5/10/16 8:00,15
5553957443,5/10/16 9:00,0
5553957443,5/10/16 10:00,7
5553957443,5/10/16 11:00,2690
5553957443,5/10/16 12:00,3160
5553957443,5/10/16 13:00,97
5553957443,5/10/16 14:00,0
5553957443,5/10/16 15:00,38
5553957443,5/10/16 16:00,152
5553957443,5/10/16 17:00,2245
5553957443,5/10/16 18:00,969
5553957443,5/10/16 19:00,309
5553957443,5/10/16 20:00,497
5553957443,5/10/16 21:00,1098
5553957443,5/10/16 22:00,971
5553957443,5/10/16 23:00,439
5553957443,5/11/16 0:00,109
5553957443,5/11/16 1:00,0
5553957443,5/11/16 2:00,6
5553957443,5/11/16 3:00,0
5553957443,5/11/16 4:00,0
5553957443,5/11/16 5:00,0
5553957443,5/11/16 6:00,5
5553957443,5/11/16 7:00,0
5553957443,5/11/16 8:00,407
5553957443,5/11/16 9:00,79
5553957443,5/11/16 10:00,455
5553957443,5/11/16 11:00,69
5553957443,5/11/16 12:00,392
5553957443,5/11/16 13:00,9
5553957443,5/11/16 14:00,532
5553957443,5/11/16 15:00,523
5553957443,5/11/16 16:00,302
5553957443,5/11/16 17:00,10
5553957443,5/11/16 18:00,469
5553957443,5/11/16 19:00,745
5553957443,5/11/16 20:00,441
5553957443,5/11/16 21:00,344
5553957443,5/11/16 22:00,0
5553957443,5/11/16 23:00,29
5553957443,5/12/16 0:00,11
5553957443,5/12/16 1:00,9
5553957443,5/12/16 2:00,24
5553957443,5/12/16 3:00,0
5553957443,5/12/16 4:00,0
5553957443,5/12/16 5:00,55
5553957443,5/12/16 6:00,312
5553957443,5/12/16 7:00,2710
5553957443,5/12/16 8:00,0
5553957443,5/12/16 9:00,0
5577150313,4/12/16 0:00,0
5577150313,4/12/16 1:00,0
5577150313,4/12/16 2:00,0
5577150313,4/12/16 3:00,0
5577150313,4/12/16 4:00,0
5577150313,4/12/16 5:00,31
5577150313,4/12/16 6:00,2073
5577150313,4/12/16 7:00,112
5577150313,4/12/16 8:00,339
5577150313,4/12/16 9:00,120
5577150313,4/12/16 10:00,276
5577150313,4/12/16 11:00,1434
5577150313,4/12/16 12:00,58
5577150313,4/12/16 13:00,142
5577150313,4/12/16 14:00,14
5577150313,4/12/16 15:00,200
5577150313,4/12/16 16:00,1653
5577150313,4/12/16 17:00,229
5577150313,4/12/16 18:00,222
5577150313,4/12/16 19:00,875
5577150313,4/12/16 20:00,216
5577150313,4/12/16 21:00,105
5577150313,4/12/16 22:00,36
5577150313,4/12/16 23:00,0
5577150313,4/13/16 0:00,0
5577150313,4/13/16 1:00,0
5577150313,4/13/16 2:00,6
5577150313,4/13/16 3:00,8
5577150313,4/13/16 4:00,64
5577150313,4/13/16 5:00,32
5577150313,4/13/16 6:00,1908
5577150313,4/13/16 7:00,219
5577150313,4/13/16 8:00,366
5577150313,4/13/16 9:00,71
5577150313,4/13/16 10:00,285
5577150313,4/13/16 11:00,467
5577150313,4/13/16 12:00,0
5577150313,4/13/16 13:00,0
5577150313,4/13/16 14:00,0
5577150313,4/13/16 15:00,0
5577150313,4/13/16 16:00,0
5577150313,4/13/16 17:00,420
5577150313,4/13/16 18:00,0
5577150313,4/13/16 19:00,339
5577150313,4/13/16 20:00,869
5577150313,4/13/16 21:00,23
5577150313,4/13/16 22:00,0
5577150313,4/13/16 23:00,0
5577150313,4/14/16 0:00,72
5577150313,4/14/16 1:00,0
5577150313,4/14/16 2:00,0
5577150313,4/14/16 3:00,0
5577150313,4/14/16 4:00,6
5577150313,4/14/16 5:00,158
5577150313,4/14/16 6:00,1410
5577150313,4/14/16 7:00,430
5577150313,4/14/16 8:00,98
5577150313,4/14/16 9:00,124
5577150313,4/14/16 10:00,0
5577150313,4/14/16 11:00,1444
5577150313,4/14/16 12:00,267
5577150313,4/14/16 13:00,169
5577150313,4/14/16 14:00,1489
5577150313,4/14/16 15:00,870
5577150313,4/14/16 16:00,582
5577150313,4/14/16 17:00,205
5577150313,4/14/16 18:00,119
5577150313,4/14/16 19:00,688
5577150313,4/14/16 20:00,351
5577150313,4/14/16 21:00,100
5577150313,4/14/16 22:00,14
5577150313,4/14/16 23:00,0
5577150313,4/15/16 0:00,48
5577150313,4/15/16 1:00,0
5577150313,4/15/16 2:00,5
5577150313,4/15/16 3:00,6
5577150313,4/15/16 4:00,9
5577150313,4/15/16 5:00,787
5577150313,4/15/16 6:00,1822
5577150313,4/15/16 7:00,239
5577150313,4/15/16 8:00,215
5577150313,4/15/16 9:00,199
5577150313,4/15/16 10:00,291
5577150313,4/15/16 11:00,1295
5577150313,4/15/16 12:00,255
5577150313,4/15/16 13:00,581
5577150313,4/15/16 14:00,634
5577150313,4/15/16 15:00,1940
5577150313,4/15/16 16:00,288
5577150313,4/15/16 17:00,106
5577150313,4/15/16 18:00,785
5577150313,4/15/16 19:00,1431
5577150313,4/15/16 20:00,1102
5577150313,4/15/16 21:00,4
5577150313,4/15/16 22:00,45
5577150313,4/15/16 23:00,0
5577150313,4/16/16 0:00,68
5577150313,4/16/16 1:00,4
5577150313,4/16/16 2:00,62
5577150313,4/16/16 3:00,5
5577150313,4/16/16 4:00,0
5577150313,4/16/16 5:00,0
5577150313,4/16/16 6:00,2088
5577150313,4/16/16 7:00,1525
5577150313,4/16/16 8:00,85
